id,created_at,updated_at,code,fabric_weave,currency,supplier_id,price,name,fabric_blend_one,fabric_blend_one_percent,fabric_blend_two,fabric_blend_two_percent,fabric_blend_three,fabric_blend_three_percent,weight,weight_unit,end_use/0,end_use/1,end_use/2,fabric_type,price_unit,status,deleted_at,only_for_brands/0,published,description,dispatch_time_sample,factory_location,construction,width,width_unit,finishing,properties/0,dispatch_time_mass_quantity_min,dispatch_time_mass_quantity_max,origin,colour,tsa_stamps,minimal_order_quantity,crowd_source_available,moq_details,uuid,notify_fc_team,moq,swatch_price,swatch_quantity,archived_at,end_use/3,end_use/4,only_for_brands/1,properties/1,properties/2,properties/3,properties/4,properties/5,properties/6,properties/7,only_for_brands/2,end_use/5,properties/8,only_for_brands/3,only_for_brands/4,only_for_brands/5,only_for_brands/6,only_for_brands/7,end_use/6,end_use/7,only_for_brands/8,only_for_brands/9,only_for_brands/10,only_for_brands/11,only_for_brands/12,only_for_brands/13,only_for_brands/14,only_for_brands/15,only_for_brands/16,only_for_brands/17,only_for_brands/18,only_for_brands/19,only_for_brands/20,only_for_brands/21,only_for_brands/22
1483,2020-09-08T15:13:14.155Z,2021-07-27T14:23:12.690Z,MFORB55,Plain,USD,61,5.4,XXXXXXXXXXPlain Organic Cotton,Organic Cotton,100,,,,,115,g/m2,Shirt,Dress,,Handwoven,m,public,,,TRUE,"This Khadi cloth is made from organic cotton (fibre used is certified by India Organic NPOP), and is processed by hand. Unlike other industrially manufactured woven and knitted materials which can use a lot of electricity in the production process, these handcrafted fabrics are hand-spun on a Ambar Charkha (Ambar Charkha =spinning wheel) and handwoven on a paddle loom. These are all powered by the local community reducing the electricity used, and therefore CO2 emissions, compared to conventional fabrics produced by machinery, by 9%. This has far-reaching economic and social benefits to the artisans living in remote villages in India.",,India,,114,cm,natural hand process,,21,56,virtualexpo,natural greige,"Bio, En, Wat",50,,10m sampling,b195f7df-ead9-4071-9bed-03cb3bf96890,FALSE,50,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,2020-09-08T15:13:33.266Z,2021-07-27T14:23:12.874Z,MFBAT9,Plain,USD,61,4.7,XXXXXXXXXXPlain Organic Cotton,Organic Cotton,100,,,,,115,g/m2,Dress,Shorts,Pants,Handwoven,m,public,,,TRUE,"This Khadi cloth is made from organic cotton (fibre used is certified by India Organic NPOP), and is processed by hand. Unlike other industrially manufactured woven and knitted materials which can use a lot of electricity in the production process, these handcrafted fabrics are hand-spun on a Ambar Charkha (Ambar Charkha =spinning wheel) and handwoven on a paddle loom. These are all powered by the local community reducing the electricity used, and therefore CO2 emissions, compared to conventional fabrics produced by machinery, by 9%. This has far-reaching economic and social benefits to the artisans living in remote villages in India. Lead-time subject to seasonal availability.",,India,,114,cm,natural hand process,,28,70,virtualexpo,natural indigo,"Bio, En, Wat",50,,5m sampling,0776821b-9497-4678-b0bf-1ac9b6ed7100,FALSE,50,2,3,,Shirt,Skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,2020-09-08T15:13:29.148Z,2021-07-27T14:23:12.904Z,MFBAT3,Plain,USD,61,4.7,XXXXXXXXXXPlain Organic Cotton,Organic Cotton,100,,,,,115,g/m2,Dress,Shorts,Pants,Handwoven,m,public,,,TRUE,"This Khadi cloth is made from organic cotton (fibre used is certified by India Organic NPOP), and is processed by hand. Unlike other industrially manufactured woven and knitted materials which can use a lot of electricity in the production process, these handcrafted fabrics are hand-spun on a Ambar Charkha (Ambar Charkha =spinning wheel) and handwoven on a paddle loom. These are all powered by the local community reducing the electricity used, and therefore CO2 emissions, compared to conventional fabrics produced by machinery, by 9%. This has far-reaching economic and social benefits to the artisans living in remote villages in India. Lead-time subject to seasonal availability.",,India,,114,cm,natural hand process,,28,70,virtualexpo,natural indigo,"Bio, En, Wat",50,,5m sampling,0782855f-1229-461e-bded-d857f6128955,FALSE,50,2,3,,Shirt,Skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,2020-09-08T15:13:23.122Z,2021-07-27T14:23:12.932Z,MFDSM03,Plain,USD,61,25.7,XXXXXXXXXXPlain Peace Silk,Peace Silk,100,,,,,100,g/m2,Jackets,Pants,,Handwoven,m,public,,,TRUE,"This peace silk is produced by cultivating silkworms in the cooler regions of West Bengal and Assam. Traditionally, the superfine silk yardage is made out of fine, shiny single filaments obtained by boiling the cocoons which kills the silkworm. In the peace silk process, the pupa inside the cocoon is not killed. One five-yard long silk Saree is made of the silk filament from around 20'000 to 30'000 cocoons. In comparison, this peace silk is made from broken filaments which are obtained after the worm becomes a moth and leaves the cocoon: the peace silk is more rough in its texture. This quality is woven on a hand loom.",,India,,114,cm,natural hand process,,21,35,virtualexpo,black & white stripe azo-free dyed,"Animal, Wat",50,,5m sampling,44608c05-795d-4ccf-96e5-01c230ab6e71,FALSE,50,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,2021-06-16T18:58:00.566Z,2021-06-18T04:25:25.790Z,BANANATEX® Asphalt with natural wax coating,Plain,USD,33,33,XXXXXXXXXX� Asphalt with natural wax coating,Abaca (banana plant),100,,,,,490,g/m2,Back Pack,Shoes,Bags & Wallets,Woven,m,public,,,TRUE,"Bananatex® is the world’s first durable, waterproof fabric made purely from Banana plants. The banana plant (Abacá) is cultivated in a permaculture environment in the Philippines. The plant is sturdy, self-sufficient, requiring no pesticides or extra water. Grown within a natural ecosystem of sustainable mixed agriculture and forestry, banana plant permaculture has contributed to reforestation in areas of former Philippine jungle eroded by soil damage due to monocultural palm plantations. In one year, one banana tree can compensate for the CO2 emissions of production and transport of more than ten bags made from its fibre. Product design is based on a zero-waste concept. Bananatex® can be composted to close the product cycle loop, from plant to bag and back into the soil.",,Taiwan,,155,cm,Natural wax coating,Durable Water Repellent (DWR),80,100,virtualexpo,any color possible,,550,,,0d110cd1-8e04-42b4-9c31-b550b800d74b,FALSE,550,2,0,,Jacket,Pants,,,,,,,,,,Caps & Hats,,,,,,,,,,,,,,,,,,,,,,,
2495,2021-06-17T16:07:32.668Z,2021-06-19T05:19:35.881Z,RONT 0391-PU,Plain,USD,68,4.3,XXXXXXXXXXcled Nylon,Recycled Nylon,100,,,,,170,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,"This material is made from chemically recycled nylon. Recycled nylon is manufactured wholly from waste streams that include abandoned fishing nets or carpets. Additionally, it is dyed in a method reducing the consumption of water and energy. This quality is both GRS and Bluesign certified.",5 days,China,70D*210D,147,cm,P/D+ W/R+Printing,Water Repellent (W/R),30,40,virtualexpo,,,5000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",d150294e-20ab-4a59-802c-f3cf49c4763f,FALSE,5000,2,8,,Skirt,Shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,2021-06-17T16:07:32.700Z,2021-06-19T05:19:35.961Z,RONT 1099,,USD,68,0,XXXXXXXXXX,Recycled Nylon,100,,,,,70,g/m2,,,,Woven,m,private,,,TRUE,,5 days,China,,142,cm,,,30,40,virtualexpo,,,3000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",M-240b9d4e47c3fb6-46-222,FALSE,3000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,2021-06-16T18:58:00.741Z,2021-06-18T04:25:26.071Z,BTX 1800 - 110 - 000,Poplin,USD,33,0,XXXXXXXXXX� White Poplin - natural wax coating,Abaca (banana plant),100,,,,,260,g/m2,Caps & Hats,Jacket,Pants,Woven,m,private,,,TRUE,"Bananatex® is the world’s first durable, waterproof fabric made purely from Banana plants. The banana plant (Abacá) is cultivated in a permaculture environment in the Philippines. The plant is sturdy, self-sufficient, requiring no pesticides or extra water. Grown within a natural ecosystem of sustainable mixed agriculture and forestry, banana plant permaculture has contributed to reforestation in areas of former Philippine jungle eroded by soil damage due to monocultural palm plantations. In one year, one banana tree can compensate for the CO2 emissions of production and transport of more than ten bags made from its fibre. Product design is based on a zero-waste concept. Bananatex® can be composted to close the product cycle loop, from plant to bag and back into the soil.",,Taiwan,,146,cm,Natural wax coating,Durable Water Repellent (DWR),80,100,virtualexpo,any color possible,,550,,,2715143c-7153-47de-bc4f-f752bb2a407e,FALSE,550,2,40,,Trench Coat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,2021-06-17T16:07:32.901Z,2021-06-19T05:19:36.470Z,RONT 3032-CPU,,USD,68,0,XXXXXXXXXXCPU,Recycled Nylon,100,,,,,45,g/m2,,,,Woven,m,private,,,TRUE,,5 days,China,,147,cm,,,30,40,virtualexpo,,,5000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",M-240b9d46bcfecba-46-708,FALSE,5000,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,2021-06-17T16:07:33.136Z,2021-06-19T05:19:36.905Z,RONT 5310-OC,,USD,68,5.8,XXXXXXXXXXylon,Recycled Nylon,100,,,,,38,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,"This material is made from chemically recycled nylon from industrial waste. PFCS(PFOA,PFOS) FREE. Recyctex cares about the life cycle of the fabric they create. Their own weaving mills and supply chain partners are powered by hydropower, wind-power, and solar electricity. Their baseline for yarn selection is that it must be 100% recycled material made from post-consumer and pre-consumer waste, and animal-free. More than 70% of recycled yarns are made locally from China. Only speciality recycled yarns, such as those made from ocean plastic, are imported from Taiwan, Spain and Italy. During the weaving process, yarn waste will be collected for recycling. They work with local yarn suppliers for spin-dyeing to reduce the consumption of water, dyestuff and energy.",5 days,China,20D*20D,147,cm,P/D+C0 WR+Cire,Water Repellent (W/R),30,40,virtualexpo,,,5000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",M-23da0ddbcd1fe28-46-5a6,FALSE,5000,2,12,,Skirt,Shorts,,Downproof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,2021-06-17T05:47:30.649Z,2021-07-27T14:40:53.262Z,Blue sky matte,,EUR,54,130,XXXXXXXXXXLMON PANEL Blue sky matte,Salmon Panel,100,,,,,390,g/m2,Bags & Wallets,Caps & Hats,Shoes,Leather / Skin,m,public,,,TRUE,"The fish skin is a by-product of the food industry and comes from sustainably managed farms controlled and regulated by IBAMA which is the Brazilian Institute of Environment and Renewable Natural Resources. Nova Kaeru has developed its own organic, chrome-free tanning technology, based on a blend of biodegradable acrylic resins, polymers, glutaraldehyde, synthetic and vegetable tannins which make a superior quality leather free of heavy metals and environmentally safe. PLEASE NOTE, THIS PRODUCT IS IRREGULAR IN SHAPE SO IT'S PRICED AND SOLD AS INDIVIDUAL PIECES (PRICE CALCULATED PER SQ FT) AND EXACT PRICE TO BE CONFIRMED BY THE SUPPLIER. THIS PRODUCT IS NOT AVAILABLE FOR SALE IN THE U.S.A.",1-5 days,Brazil,,51,cm,,,45,50,virtualexpo,,,1,,,M-3959a7d763daae-3b-1c5,FALSE,1,2,0,,Jacket,Pants,,,,,,,,,,Skirt,,,,,,,,,,,,,,,,,,,,,,,
2464,2021-06-17T05:47:30.903Z,2021-07-27T14:40:53.370Z,Pirarucu LR Woo Drost Matte,,EUR,54,252,XXXXXXXXXXRARUCU WILD LR Woo Drost Matte,Pirarucu (fish skin),100,,,,,,g/m2,Bags & Wallets,Caps & Hats,Shoes,Leather / Skin,m,private,,,TRUE,"Pirarucu (Arapaima) is a native fish that lives in lakes in the Amazon. The fish skin is a by-product of the food industry and comes from sustainably managed farms controlled and regulated by IBAMA which is the Brazilian Institute of Environment and Renewable Natural Resources. Nova Kaeru has developed its own organic, chrome-free tanning technology, based on a blend of biodegradable acrylic resins, polymers, glutaraldehyde, synthetic and vegetable tannins which make a superior quality leather free of heavy metals and environmentally safe. PLEASE NOTE, THIS PRODUCT IS IRREGULAR IN SHAPE SO IT'S PRICED AND SOLD AS INDIVIDUAL PIECES (PRICE CALCULATED PER SQ FT) AND EXACT PRICE TO BE CONFIRMED BY THE SUPPLIER. THIS PRODUCT IS NOT AVAILABLE FOR SALE IN THE U.S.A.",1-5 days,Brazil,,,cm,,,45,50,virtualexpo,,,1,,,M-3959a4df19ce36-3b-154,FALSE,1,2,0,,Jacket,Pants,,,,,,,,,,Skirt,,,,,,,,,,,,,,,,,,,,,,,
1202,2020-06-30T11:14:50.478Z,2021-07-29T15:00:06.446Z,BERENICE,Single Jersey,EUR,44,11.99,XXXXXXXXXXsey Recycled Cotton,Recycled Cotton,80,Cotton,20,,,145,g/m2,Sweatshirt,T-Shirt,Leggings / Yoga Pants,Knit,m,public,,,TRUE,"This article is made from recycled cotton. The yarn is spun in an advanced recycling process which uses the cotton of pre-dyed garments. This regenerated cotton gives it another life cycle, potentially preventing it from ending up in a landfill. The yarns are not dyed as all colours come from the previous life of the recycled fabrics. This significantly reduces its environmental impact as no dye-stuffs, fewer chemicals, water, and energy have been used.",5-7 days,Italy,,140,cm,,,28,35,virtualexpo,,,50,FALSE,,872b6c5c-e651-4fa7-956a-ceba428ce9c6,FALSE,50,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2020-06-04T14:11:01.857Z,2021-07-28T10:23:11.244Z,R/240267/925,Denim,USD,27,12,XXXXXXXXXXfied Hemp Rigid Denim,Organic Cotton,85,Hemp,15,,,219,g/m2,Pants,Jackets,Shirt,Woven,m,public,,,TRUE,"They are GOTS certified and ensure that no animal testing is done on their products. Their fabric processing facility is OEKO-TEX certified, and they use AZO-free/GOTS compliant dyes and comply with all regional norms for Effluent Treatment Plants (ETPs) in India. Organic fibres are grown using a production system that replenishes the soil and maintains its fertility. No synthetic pesticides nor synthetic fertilisers are allowed, while at the same time contributing to biologically diverse agriculture.  Hemp is a low impact crop requiring little or no pesticides and little water. It renews the soil with each growth cycle, and grows readily in most temperate climates.",5-7 days,India,,160,cm,,,45,50,,,,800,FALSE,,c319156c-7baa-4626-b2b2-8651e65c8916,FALSE,800,2,3,,Shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,2021-04-07T12:43:14.584Z,2021-07-29T15:04:05.984Z,Ellger,,EUR,57,10.68,XXXXXXXXXXtton,Organic Cotton,100,,,,,95,g/m2,Shirt,Dress,,Woven,m,public,,,TRUE,,5-7 days,Italy,,150,cm,Natural,,30,35,Italy,,,1,,,7b71e22f-767f-4f8b-9035-0ce950c88c13,FALSE,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2020-07-26T21:49:34.951Z,2021-07-27T14:40:53.384Z,beLEAF™ CAMOUF/MATTE/SUEDE TURMALINA,,EUR,54,36,XXXXXXXXXXCAMOUF/MATTE/SUEDE TURMALINA,BeLeaf,100,,,,,,g/m2,Bags & Wallets,Caps & Hats,Shoes,Leather / Skin,m,public,,,TRUE,"Nova Kaeru has also developed a vegan “leather” alternative called beLeaf™, derived from the large tropical plant leaves (called ‘Elephant Ear’) and tanned with an organic process. The tropical plant leaves are not monoculture, commercial crops – they are renewable resources that grow freely on the banks of forests and rivers. They are collected in sustainable areas near the Nova Kaeru facilities and planted together with reforestation farms. The close proximity of beLeaf™ production decreases the carbon footprint, and emissions are offset by the positive impact of reforestation, which provides oxygen to the atmosphere. In addition, organic waste from the tanning processes are composted and reused as soil nutrients to help protect biodiversity and waterways, and water from tanning is reused for irrigation of the plants. Nova Kaeru has developed its own organic, chrome-free tanning technology based on a blend of biodegradable acrylic resins, polymers, glutaraldehyde, synthetic & vegetable tannins. This more sustainable tanning approach leads to superior, quality materials free of heavy metals that are environmentally safe. PLEASE NOTE, THIS PRODUCT IS IRREGULAR IN SHAPE SO IT'S PRICED AND SOLD AS INDIVIDUAL PIECES - THE EXACT PRICE MIGHT VARY. THIS PRODUCT IS NOT AVAILABLE FOR SALE IN THE U.S.A.",1-5 days,Brazil,,,cm,,,45,50,,,,1,,,55f9498c-8cf7-43e3-9cc8-9259f552faa3,FALSE,1,2,0,,Jacket,Pants,,,,,,,,,,Skirt,,,,,,,,,,,,,,,,,,,,,,,
2343,2021-05-28T11:15:13.768Z,2021-06-18T04:25:26.094Z,BTX 1800 - 100 - 000,Poplin,USD,33,0,XXXXXXXXXX� White Poplin - uncoated,Abaca (banana plant),100,,,,,220,g/m2,Caps & Hats,Jacket,Pants,Woven,m,private,,,TRUE,"Bananatex® is the world’s first durable, waterproof fabric made purely from Banana plants. The banana plant (Abacá) is cultivated in a permaculture environment in the Philippines. The plant is sturdy, self-sufficient, requiring no pesticides or extra water. Grown within a natural ecosystem of sustainable mixed agriculture and forestry, banana plant permaculture has contributed to reforestation in areas of former Philippine jungle eroded by soil damage due to monocultural palm plantations. In one year, one banana tree can compensate for the CO2 emissions of production and transport of more than ten bags made from its fibre. Product design is based on a zero-waste concept. Bananatex® can be composted to close the product cycle loop, from plant to bag and back into the soil.",,Taiwan,,146,cm,PFC free DWR,Durable Water Repellent (DWR),80,100,,any color possible,,550,FALSE,,ee55f93c-bd7e-493f-81ef-0afce1648949,FALSE,550,2,40,,Trench Coat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,2021-04-13T14:32:14.181Z,2021-07-28T09:00:00.527Z,N208014,Plain,EUR,23,7.8,XXXXXXXXXXn,Nylon / Polyamide,93,Polyurethane (PU),7,,,170,g/m2,Softshell Jacket,Jacket,Shorts,Woven,m,public,,,TRUE,Recycled yarn version possible for bulk orders,5-7 days,Italy,,130,cm,,Wicking (Quick Dry),63,70,,,,0,,,48f97f29-e82f-407a-b1c9-e9bfbd2d78b6,FALSE,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,2021-03-14T17:14:00.240Z,2021-06-19T05:19:34.714Z,RKRE 0245,Single Jersey,USD,68,0,XXXXXXXXXXsey Recycled Polyester,Recycled Polyester,43,Polyester (PET),39,Elastane / OP / Spandex,18,230,g/m2,Jacket,Pants,Leggings / Yoga Pants,Knit,m,private,,,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester. Polyurethan coating,5 days,China,,160,cm,Peaching+P/D+Moisture-wicking,Wicking (Quick Dry),30,40,,,,5000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",422ea61e-9486-46f2-a128-de0a4a596641,FALSE,5000,2,12,,Sports Bra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,2021-06-17T16:07:33.621Z,2021-06-19T05:19:37.700Z,RORE 8314-BP,,USD,68,4.8,XXXXXXXXXXolyester,Recycled Polyester,100,,,,,68,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester.,5 days,China,50D*50D,142,cm,P/D+C0 DWR+Cire,Water Repellent (W/R),30,40,virtualexpo,,,3000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",M-240b9d286e2fed5-46-3bf,FALSE,3000,2,0,,Skirt,Shorts,,Downproof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,2021-06-17T16:07:34.181Z,2021-06-19T05:19:38.789Z,RTOX 1232-PU,Dobby,USD,68,4.1,XXXXXXXXXXcled Polyester,Recycled Polyester,100,,0,,0,170,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester.,5 days,China,40D*40D,144,cm,P/D+W/R+PU Coating,Water Repellent (W/R),30,40,virtualexpo,,,3000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",7b8d394f-10c2-42af-ad51-1551eace5d38,FALSE,3000,2,12,,Skirt,Shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,2021-06-17T16:07:33.636Z,2021-06-19T05:19:37.730Z,RORE 8314-BZ,Plain,USD,68,4.4,XXXXXXXXXXcled Polyester,Recycled Polyester,100,,0,,0,68,g/m2,Jacket,Pants,Shirt,Woven,m,public,,,TRUE,Recycled PET bottles and retrieved polyester fibres are the most common raw materials used for recycled polyester.,5 days,China,50D*50D,142,cm,P/D+Bronzing,,30,40,virtualexpo,,,3000,,"MOQ: SMS orders (below MOQ but > 300 meter) are possible with surcharge. MCQ: 1000 meter (below MCQ possible with dyeing surcharge of $200/colour for SMS, or $300/colour for Bulk)",M-39ac2e9c37aa02-46-63c,FALSE,3000,2,2,,Skirt,Shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2019-09-04T08:29:47.506Z,2021-07-19T13:52:05.246Z,PX-AK1595QVPT01,,USD,2,3,XXXXXXXXXXEmbossed Recycled Polyester,Recycled Polyester,100,,,,,150,g/m2,,,,Knit,m,private,,Basix,TRUE,Interlock,5-7 days,Vietnam,,167,cm,,Wicking (Quick Dry),,,,,,0,FALSE,,e1a95729-b720-4cd8-99aa-f33bd5870786,FALSE,0,2,3,,,,CONT,,,,,,,,Demo,,,Dimpora,MAS Holdings,RePurpose,Takalar,Zilver,,,,,,,,,,,,,,,,,
2091,2021-03-22T10:10:07.472Z,2021-07-29T15:11:11.330Z,5666-AB/FD,Ponte Roma,EUR,76,8.74,XXXXXXXXXXoma Recycled Nylon Recycled Elastane,Recycled Nylon,93,Roica (Recycled Elastane),7,,,215,g/m2,Base Layer,Jacket,Leggings / Yoga Pants,Knit,m,public,,,TRUE,"Ponte di Roma knit, fast dry & odor contro allied with sustainable recycled yarns (Q-Nova recycled nylon & Roica recycled elastane). Stretchy structure, comfortable guaranteeing a perfect fit. Responsible finishing process based on the use of textile chemicals with the lowest possible environmental impact without compromising performance.",5-7 days,Portugal,,130,cm,"Polygiene® STAY FRESH: an active odor control technology based on a silver salt, a highly effective, naturally occurring anti-bacterial agent. Hydroperm® by Archroma: Special hydrophilizing agent for moisture management finishing for applications suchas shirting, outdoor and sportswear.",Anti-Odor,49,56,,,,50,FALSE,,28817979-85e1-4845-9578-05bd0606ffd3,FALSE,50,2,32,,Sports Bra,Sweater,,Breathable,Moisture Permeability (M/P),Stretch,Wicking (Quick Dry),,,,,Sweatshirt,,,,,,,T-Shirt,Swimwear,,,,,,,,,,,,,,,
